code,name,icao,iata,wmo,msc_id,country,province_territory,lat,lon,station_type,sources_available,data_provider
868,BIG MOUTH 2,868,868,,BC_WMB_868,Canada,BC,51.85333,-118.59139,airport,geomet,MSC
873,CRAWFORD,873,873,,BC_WMB_873,Canada,BC,50.765,-117.95778,airport,geomet,MSC
876,IDA BELL LAKE 3,876,876,,BC_WMB_876,Canada,BC,49.76722,-119.12407,airport,geomet,MSC
882,SICAMOUS,882,882,,BC_WMB_882,Canada,BC,50.86347,-119.00285,airport,geomet,MSC
886,GOATHAVEN,886,886,,BC_WMB_886,Canada,BC,49.6673,-115.2144,airport,geomet,MSC
9,Rattling Brook,9,9,,NL-DFFA_009,Canada,NL,49.055167,-55.311194,airport,geomet,MSC
904,HAGENSBORG 2,904,904,,BC_WMB_904,Canada,BC,52.38725,-126.58972,airport,geomet,MSC
905,DOWNIE,905,905,,BC_WMB_905,Canada,BC,51.5154,-118.27207,airport,geomet,MSC
919,GOLDSTREAM 2,919,919,,BC_WMB_919,Canada,BC,51.66943,-118.48707,airport,geomet,MSC
93,HONNA,93,93,,BC_WMB_93,Canada,BC,53.25322778,-131.884375,airport,geomet,MSC
934,MESACHIE 2,934,934,,BC_WMB_934,Canada,BC,48.82288,-124.13708,airport,geomet,MSC
938,PINE CREEK,938,938,,BC_WMB_938,Canada,BC,54.68377,-127.32582,airport,geomet,MSC
94,Merritt Parcel Street Met_60,94,94,,BC_ENV-AQ_94,Canada,BC,50.105,-120.7921,airport,geomet,MSC
944,TS SAN JUAN,944,944,,BC_WMB_944,Canada,BC,48.57111,-124.20056,airport,geomet,MSC
945,TS NAKA CREEK,945,945,,BC_WMB_945,Canada,BC,50.37013,-126.43393,airport,geomet,MSC
956,TS EFFINGHAM,956,956,,BC_WMB_956,Canada,BC,49.17,-125.2825,airport,geomet,MSC
97,Birchbank Golf Course_60,97,97,,BC_ENV-AQ_97,Canada,BC,49.1579,-117.7331,airport,geomet,MSC
977,ANDERSON CREEK,977,977,,BC_WMB_977,Canada,BC,49.6551,-121.35807,airport,geomet,MSC
98,Celgar Pulp Met_60,98,98,,BC_ENV-AQ_98,Canada,BC,49.3333,-117.7188,airport,geomet,MSC
995,TS ARTLISH,995,995,,BC_WMB_995,Canada,BC,50.13242,-126.92823,airport,geomet,MSC
ABEE,Abee AGDM,ABEE,ABEE,71285,AB-MAI_ABEE,Canada,AB,54.2773,-112.9654,airport,geomet,MSC
ABL,Abitibi,ABL,ABL,,ON-MNRF-AFFES_ABL,Canada,ON,48.6626,-80.1424,airport,geomet,MSC
ACA005AE,Wrigley M124,ACA005AE,ACA005AE,,NWT_ENR_ACA005AE,Canada,NT,63.20752407,-123.4289825,airport,geomet,MSC
ACA016D8,Liard M124,ACA016D8,ACA016D8,,NWT_ENR_ACA016D8,Canada,NT,60.23641866,-123.4728634,airport,geomet,MSC
ACA0180A,Inuvik Tuk Highway FTS,ACA0180A,ACA0180A,,NWT_ENR_ACA0180A,Canada,NT,68.53841667,-133.8404,airport,geomet,MSC
ACA02342,Fort Good Hope QD,ACA02342,ACA02342,,NWT_ENR_ACA02342,Canada,NT,66.24254224,-128.6509323,airport,geomet,MSC
ACA02D90,Jean Marie River,ACA02D90,ACA02D90,,NWT_ENR_ACA02D90,Canada,NT,61.521773,-120.620758,airport,geomet,MSC
ACA03034,Deline M124,ACA03034,ACA03034,,NWT_ENR_ACA03034,Canada,NT,65.19168815,-123.4262145,airport,geomet,MSC
ACA046A4,Colville lake M124,ACA046A4,ACA046A4,,NWT_ENR_ACA046A4,Canada,NT,67.03959221,-126.0796165,airport,geomet,MSC
ACA04876,Taltson Dam,ACA04876,ACA04876,,NWT_ENR_ACA04876,Canada,NT,60.39143,-111.35737,airport,geomet,MSC
ACA055D2,Fort Res QD,ACA055D2,ACA055D2,,NWT_ENR_ACA055D2,Canada,NT,61.16488,-113.65857,airport,geomet,MSC
ACA05B00,Enterprise QD M5,ACA05B00,ACA05B00,,NWT_ENR_ACA05B00,Canada,NT,60.5588,-116.1414639,airport,geomet,MSC
ACA06048,Lutsel Ke QD,ACA06048,ACA06048,,NWT_ENR_ACA06048,Canada,NT,62.41558,-110.6901,airport,geomet,MSC
ACA0733E,Fort MacPherson QD,ACA0733E,ACA0733E,,NWT_ENR_ACA0733E,Canada,NT,67.4094,-134.8767,airport,geomet,MSC
ACA090CC,Tsiigehtchic QD,ACA090CC,ACA090CC,,NWT_ENR_ACA090CC,Canada,NT,67.4162,-133.6124,airport,geomet,MSC
ACA0A556,Indin TL,ACA0A556,ACA0A556,,NWT_ENR_ACA0A556,Canada,NT,64.25,-115.33334,airport,geomet,MSC
ACA0B620,Powder Lake QD,ACA0B620,ACA0B620,,NWT_ENR_ACA0B620,Canada,NT,61.04819504,-109.3363112,airport,geomet,MSC
ACA0C0B0,Ninelin Lake,ACA0C0B0,ACA0C0B0,,NWT_ENR_ACA0C0B0,Canada,NT,67.85306,-131.3417,airport,geomet,MSC
ACA0CE62,Harry Channel,ACA0CE62,ACA0CE62,,NWT_ENR_ACA0CE62,Canada,NT,69.21541667,-134.990833,airport,geomet,MSC
ACA0E88E,Peel Plateau Km 53,ACA0E88E,ACA0E88E,,NWT_ENR_ACA0E88E,Canada,NT,67.24688889,-135.2191667,airport,geomet,MSC
ACA0F52A,Gray Lake QD,ACA0F52A,ACA0F52A,,NWT_ENR_ACA0F52A,Canada,NT,61.833383,-108.382316,airport,geomet,MSC
ACA11AF0,Winter Lake,ACA11AF0,ACA11AF0,,NWT_ENR_ACA11AF0,Canada,NT,64.49761111,-113.0243056,airport,geomet,MSC
ACA121B8,West Horn TL,ACA121B8,ACA121B8,,NWT_ENR_ACA121B8,Canada,NT,61.933334,-119.81917,airport,geomet,MSC
ACA132CE,Bliss Lake,ACA132CE,ACA132CE,,NWT_ENR_ACA132CE,Canada,NT,62.65,-113.7333,airport,geomet,MSC
ACA1445E,Yeltea Lake TL,ACA1445E,ACA1445E,,NWT_ENR_ACA1445E,Canada,NT,66.88938,-129.38399,airport,geomet,MSC
ACA15728,Grumbler Creek,ACA15728,ACA15728,,NWT_ENR_ACA15728,Canada,NT,60.241665,-116.57555,airport,geomet,MSC
ACA171C4,Mosquito TL,ACA171C4,ACA171C4,,NWT_ENR_ACA171C4,Canada,NT,62.54991111,-116.4842389,airport,geomet,MSC
ACA18140,Shell Lake TL,ACA18140,ACA18140,,NWT_ENR_ACA18140,Canada,NT,68.3264,-133.636,airport,geomet,MSC
ACA19236,St. Charles Creek TL,ACA19236,ACA19236,,NWT_ENR_ACA19236,Canada,NT,64.78311111,-124.2201528,airport,geomet,MSC
ACA1A7AC,Francois Lake TL,ACA1A7AC,ACA1A7AC,,NWT_ENR_ACA1A7AC,Canada,NT,62.485944,-112.399805,airport,geomet,MSC
ACA2005A,Norman Wells Auto,ACA2005A,ACA2005A,,NWT_ENR_ACA2005A,Canada,NT,65.2798,-126.812,airport,geomet,MSC
ACA2132C,Cameron Hills TL,ACA2132C,ACA2132C,,NWT_ENR_ACA2132C,Canada,NT,60.30075,-117.0613056,airport,geomet,MSC
ACA3244C,Fort Providence TL,ACA3244C,ACA3244C,,NWT_ENR_ACA3244C,Canada,NT,61.35140278,-117.6437694,airport,geomet,MSC
ACA3373A,Fort Simpson HQ Auto,ACA3373A,ACA3373A,,NWT_ENR_ACA3373A,Canada,NT,61.83083,-121.31639,airport,geomet,MSC
ACA341AA,Yellowknife Auto,ACA341AA,ACA341AA,,NWT_ENR_ACA341AA,Canada,NT,62.47558333,-114.4640333,airport,geomet,MSC
ACA37430,Whati Auto,ACA37430,ACA37430,,NWT_ENR_ACA37430,Canada,NT,63.1339,-117.2468,airport,geomet,MSC
ACA384B4,Long Island TL,ACA384B4,ACA384B4,,NWT_ENR_ACA384B4,Canada,NT,60.7212,-112.998,airport,geomet,MSC
ACA397C2,Faber Lake TL,ACA397C2,ACA397C2,,NWT_ENR_ACA397C2,Canada,NT,63.95560074,-116.9779968,airport,geomet,MSC
ACA3A258,Fort Smith TL,ACA3A258,ACA3A258,,NWT_ENR_ACA3A258,Canada,NT,60.02527778,-111.9306111,airport,geomet,MSC
ACA3B12E,Hay River TL,ACA3B12E,ACA3B12E,,NWT_ENR_ACA3B12E,Canada,NT,60.7846,-115.825,airport,geomet,MSC
ACA3C7BE,Nahanni Butte - TL,ACA3C7BE,ACA3C7BE,,NWT_ENR_ACA3C7BE,Canada,NT,61.0288,-123.384,airport,geomet,MSC
ACA3E152,Hoarfrost FTS,ACA3E152,ACA3E152,,NWT_ENR_ACA3E152,Canada,NT,62.86322222,-109.2633889,airport,geomet,MSC
ACA3F224,Kimble Tower TL,ACA3F224,ACA3F224,,NWT_ENR_ACA3F224,Canada,NT,61.05917222,-117.5260167,airport,geomet,MSC
ACA40094,Daring Lake FTS,ACA40094,ACA40094,,NWT_ENR_ACA40094,Canada,NT,64.86825,-111.5798889,airport,geomet,MSC
ACA413E2,Trout Lake Tower Auto,ACA413E2,ACA413E2,,NWT_ENR_ACA413E2,Canada,NT,60.45722222,-121.3994444,airport,geomet,MSC
ACA46572,Crown Fire QD,ACA46572,ACA46572,,NWT_ENR_ACA46572,Canada,NT,61.58276389,-117.1648556,airport,geomet,MSC
ADA,Adair Auto,ADA,ADA,,AB-MAF_ADA,Canada,AB,59.1606,-118.3295,airport,geomet,MSC
ADDENBROKE,ADDENBROKE ISLAND,ADDENBROKE,ADDENBROKE,,1060080,Canada,BC,51.6035,-127.8639,airport,geomet,MSC
AGTK,Agtech AGCM,AGTK,AGTK,,AB-MAI_AGTK,Canada,AB,49.6471,-112.7625,airport,geomet,MSC
AKI,Akie River near the 760 m contour,AKI,AKI,,BC-Hydro_AKI,Canada,BC,57.19119167,-124.9042444,airport,geomet,MSC
AKN,Aiken Lake,AKN,AKN,,BC-Hydro_AKN,Canada,BC,56.43666667,-125.7416667,airport,geomet,MSC
ALA,Algar Auto,ALA,ALA,,AB-MAF_ALA,Canada,AB,56.1608,-111.7198,airport,geomet,MSC
ALBE,Albert Hall AGCM,ALBE,ALBE,71005,AB-MAI_ALBE,Canada,AB,53.1134,-111.1812,airport,geomet,MSC
ALC,Peace River above Alces River,ALC,ALC,,BC-Hydro_ALC,Canada,BC,56.12675,-120.0560667,airport,geomet,MSC
ALLI,Alliance AGCM,ALLI,ALLI,71006,AB-MAI_ALLI,Canada,AB,52.3154,-111.7787,airport,geomet,MSC
ALM,Alouette Dam East Embankment,ALM,ALM,,BC-Hydro_ALM,Canada,BC,49.285655,-122.485421,airport,geomet,MSC
ALU,Alouette Lake Forebay,ALU,ALU,,BC-Hydro_ALU,Canada,BC,49.28745278,-122.4862556,airport,geomet,MSC
AMA,Amber Auto,AMA,AMA,,AB-MAF_AMA,Canada,AB,59.1765,-119.4559,airport,geomet,MSC
AMPHITRITE,AMPHITRITE POINT,AMPHITRITE,AMPHITRITE,,1030426,Canada,BC,48.9211,-125.5411,airport,geomet,MSC
ANA,Ansell Auto,ANA,ANA,,AB-MAF_ANA,Canada,AB,53.5513,-116.5031,airport,geomet,MSC
ANDR,Andrew AGDM,ANDR,ANDR,71286,AB-MAI_ANDR,Canada,AB,53.9176,-112.2783,airport,geomet,MSC
ANFI,Anfield,ANFI,ANFI,,NB-DNRED_ANFI,Canada,NB,46.9083,-67.4567,airport,geomet,MSC
ANT,Antimony Creek,ANT,ANT,,YT-DCS-WFM_ANT,Canada,YT,64.01471,-138.61544,airport,geomet,MSC
APK,Algonquin East Gate,APK,APK,,ON-MNRF-AFFES_APK,Canada,ON,45.5836,-78.3574,airport,geomet,MSC
APT,Attawapiskat,APT,APT,,ON-MNRF-AFFES_APT,Canada,ON,52.9242,-82.4277,airport,geomet,MSC
ARB,Arbutus,ARB,ARB,,ON-MNRF-AFFES_ARB,Canada,ON,47.5167,-82.1628,airport,geomet,MSC
ARCLA,Arcola,ARCLA,ARCLA,,SK-SPSA-WMB_ARCLA,Canada,SK,49.62769722,-102.5487972,airport,geomet,MSC
ARDE,Ardenville AGCM,ARDE,ARDE,,AB-MAI_ARDE,Canada,AB,49.5276,-113.4341,airport,geomet,MSC
ARM,Armstrong A,ARM,ARM,,ON-MNRF-AFFES_ARM,Canada,ON,50.2961,-88.9127,airport,geomet,MSC
ARO,Arrow Lake,ARO,ARO,,ON-MNRF-AFFES_ARO,Canada,ON,48.1775,-90.1073,airport,geomet,MSC
ASH,Elsie Lake Forebay,ASH,ASH,,BC-Hydro_ASH,Canada,BC,49.440658,-125.143834,airport,geomet,MSC
ATHA,Athabasca AGCM,ATHA,ATHA,71271,AB-MAI_ATHA,Canada,AB,54.6348,-113.3821,airport,geomet,MSC
ATI,Atikokan,ATI,ATI,,ON-MNRF-AFFES_ATI,Canada,ON,48.8086,-91.631,airport,geomet,MSC
ATLE,Atlee AGCM,ATLE,ATLE,71986,AB-MAI_ATLE,Canada,AB,50.8102,-111.0056,airport,geomet,MSC
ATMO,Atmore AGDM,ATMO,ATMO,71287,AB-MAI_ATMO,Canada,AB,54.7802,-112.8248,airport,geomet,MSC
AUD,Auden,AUD,AUD,,ON-MNRF-AFFES_AUD,Canada,ON,50.2281,-87.8897,airport,geomet,MSC
AVAL,Acadia Valley AGCM,AVAL,AVAL,71048,AB-MAI_AVAL,Canada,AB,51.0664,-110.3172,airport,geomet,MSC
AWA,Antler West Auto,AWA,AWA,,AB-MAF_AWA,Canada,AB,54.0898,-119.7988,airport,geomet,MSC
AZMP-ESG,Eastern South Gulf,AZMP-ESG,AZMP-ESG,4400484,DFO_AZMP-ESG,Canada,QC,46.8,-62.0,airport,geomet,MSC
AZMP-HLX,Halifax,AZMP-HLX,AZMP-HLX,4400487,DFO_AZMP-HLX,Canada,NS,44.267,-63.317,airport,geomet,MSC
AZMP-STA27,Northwest Atlantic Fisheries Centre Station 27,AZMP-STA27,AZMP-STA27,4400486,DFO_AZMP-STA27,Canada,NL,47.54,-52.588333,airport,geomet,MSC
AZUR,Azure AGCM,AZUR,AZUR,71981,AB-MAI_AZUR,Canada,AB,50.5119,-114.013,airport,geomet,MSC
B3,Yaha Tinda Auto,B3,B3,,AB-MAF_B3,Canada,AB,51.6547,-115.3617,airport,geomet,MSC
B4,Kananaskis Boundary Auto,B4,B4,,AB-MAF_B4,Canada,AB,50.9258,-115.124,airport,geomet,MSC
B5,Peter Lougheed Park,B5,B5,,AB-MAF_B5,Canada,AB,50.7136,-115.1192,airport,geomet,MSC
B7,Elbow Auto,B7,B7,,AB-MAF_B7,Canada,AB,50.905,-114.6911,airport,geomet,MSC
B8,North Ghost Auto,B8,B8,,AB-MAF_B8,Canada,AB,51.5742,-114.8553,airport,geomet,MSC
BAGWA,Bagwa,BAGWA,BAGWA,,SK-SPSA-WMB_BAGWA,Canada,SK,54.07728,-106.56563,airport,geomet,MSC
BAK,Bak Lake,BAK,BAK,,ON-MNRF-AFFES_BAK,Canada,ON,51.7218,-93.6542,airport,geomet,MSC
BALL,Ballater AGCM,BALL,BALL,,AB-MAI_BALL,Canada,AB,55.5769,-117.2356,airport,geomet,MSC
BAN,Bancroft,BAN,BAN,,ON-MNRF-AFFES_BAN,Canada,ON,45.0536,-77.8729,airport,geomet,MSC
BAR,Barnes Creek,BAR,BAR,,BC-Hydro_BAR,Canada,BC,50.06855278,-118.3511222,airport,geomet,MSC
BARN,Barnwell AGDM,BARN,BARN,71346,AB-MAI_BARN,Canada,AB,49.8017,-112.3022,airport,geomet,MSC
BARO,Barons AGCM,BARO,BARO,71007,AB-MAI_BARO,Canada,AB,50.0223,-113.2214,airport,geomet,MSC
BASO,Bassano AGCM,BASO,BASO,71008,AB-MAI_BASO,Canada,AB,50.8926,-112.4652,airport,geomet,MSC
BAYL,Bayles Lake,BAYL,BAYL,,NB-DNRED_BAYL,Canada,NB,47.0817,-66.355,airport,geomet,MSC
BCA,Basset Auto,BCA,BCA,,AB-MAF_BCA,Canada,AB,58.1952,-118.2185,airport,geomet,MSC
BCK,Bear Creek Reservoir,BCK,BCK,,BC-Hydro_BCK,Canada,BC,48.50267778,-123.8964,airport,geomet,MSC
BCT,Beaver Creek Town,BCT,BCT,,YT-DCS-WFM_BCT,Canada,YT,62.3796528,-140.8782667,airport,geomet,MSC
BDA,Bald Mountain Auto,BDA,BDA,,AB-MAF_BDA,Canada,AB,54.8127,-118.9158,airport,geomet,MSC
BDAM,Beaverdam AGCM,BDAM,BDAM,,AB-MAI_BDAM,Canada,AB,54.1772,-110.3228,airport,geomet,MSC
BDIA,Black Diamond AGCM,BDIA,BDIA,71982,AB-MAI_BDIA,Canada,AB,50.7068,-114.1517,airport,geomet,MSC
BEA,Berland Auto,BEA,BEA,,AB-MAF_BEA,Canada,AB,54.0904,-117.4013,airport,geomet,MSC
BEATR,Beatrice River,BEATR,BEATR,,SK-SPSA-WMB_BEATR,Canada,SK,58.85437,-105.26843,airport,geomet,MSC
BEAU2,Beauval (Site 2),BEAU2,BEAU2,,SK-SPSA-WMB_BEAU2,Canada,SK,55.06292,-107.5568,airport,geomet,MSC
BEIS,Beiseker AGCM,BEIS,BEIS,71009,AB-MAI_BEIS,Canada,AB,51.3788,-113.3572,airport,geomet,MSC
BELL,Bellshill AGCM,BELL,BELL,71010,AB-MAI_BELL,Canada,AB,52.5824,-111.4654,airport,geomet,MSC
BENCH,Bench Mark Creek,BENCH,BENCH,,SK-SPSA-WMB_BENCH,Canada,SK,59.4633,-112.0133,airport,geomet,MSC
BFISH,Big Fish Lake,BFISH,BFISH,,SK-SPSA-WMB_BFISH,Canada,SK,57.2972,-109.1813,airport,geomet,MSC
BGP,Bridge Glacier Proglacial Lake,BGP,BGP,,BC-Hydro_BGP,Canada,BC,50.831492,-123.486422,airport,geomet,MSC
BHA,Blue Hill Auto,BHA,BHA,,AB-MAF_BHA,Canada,AB,51.7051,-115.2247,airport,geomet,MSC
BIA,Birch Mountain Auto,BIA,BIA,,AB-MAF_BIA,Canada,AB,57.6946,-111.8261,airport,geomet,MSC
BIGT,Big Tracadie,BIGT,BIGT,,NB-DNRED_BIGT,Canada,NB,47.41166667,-65.265,airport,geomet,MSC
BIGV,Big Valley AGCM,BIGV,BIGV,71011,AB-MAI_BIGV,Canada,AB,51.9979,-112.8026,airport,geomet,MSC
BIRCH,Birch Hills,BIRCH,BIRCH,,SK-SPSA-WMB_BIRCH,Canada,SK,53.44738,-107.93903,airport,geomet,MSC
BKN,Bearskin Lake A,BKN,BKN,,ON-MNRF-AFFES_BKN,Canada,ON,53.9624,-91.0313,airport,geomet,MSC
BLAC,Blackie AGCM,BLAC,BLAC,,AB-MAI_BLAC,Canada,AB,50.5458,-113.6403,airport,geomet,MSC
BLO,Bralorne,BLO,BLO,,BC-Hydro_BLO,Canada,BC,50.77518889,-122.7888194,airport,geomet,MSC
BNA,Buckton Auto,BNA,BNA,,AB-MAF_BNA,Canada,AB,57.9428,-112.3976,airport,geomet,MSC
BNR,Bonar,BNR,BNR,,ON-MNRF-AFFES_BNR,Canada,ON,48.4165,-83.1123,airport,geomet,MSC
BOAT BLUFF,BOAT BLUFF,BOAT BLUFF,BOAT BLUFF,,1060901,Canada,BC,52.643,-128.5239,airport,geomet,MSC
BODO,Bodo AGDM,BODO,BODO,71214,AB-MAI_BODO,Canada,AB,52.1242,-110.1011,airport,geomet,MSC
BONILLA,BONILLA ISLAND,BONILLA,BONILLA,,1060902,Canada,BC,53.4928,-130.6377,airport,geomet,MSC
BOST,Boston Brook,BOST,BOST,,NB-DNRED_BOST,Canada,NB,47.45333333,-67.625,airport,geomet,MSC
BPW,Bearpaw Tower,BPW,BPW,,ON-MNRF-AFFES_BPW,Canada,ON,49.1261,-92.944,airport,geomet,MSC
BR,Braeburn,BR,BR,,YT-DCS-WFM_BR,Canada,YT,61.4814528,-135.7798167,airport,geomet,MSC
BRA,Battle River Auto,BRA,BRA,,AB-MAF_BRA,Canada,AB,57.1677,-117.664,airport,geomet,MSC
BRET,Breton Plots,BRET,BRET,71233,AB-MAI_BRET,Canada,AB,53.0893,-114.4428,airport,geomet,MSC
BROC,Brocket AGDM,BROC,BROC,71341,AB-MAI_BROC,Canada,AB,49.6107,-113.7591,airport,geomet,MSC
BROW,Brownvale AGCM,BROW,BROW,71283,AB-MAI_BROW,Canada,AB,56.1177,-117.8866,airport,geomet,MSC
BRVR,Big River,BRVR,BRVR,,SK-SPSA-WMB_BRVR,Canada,SK,53.795,-106.9886,airport,geomet,MSC
BRW,Burwash,BRW,BRW,,ON-MNRF-AFFES_BRW,Canada,ON,46.2624,-80.8219,airport,geomet,MSC
BSA,Bison Lake Auto,BSA,BSA,,AB-MAF_BSA,Canada,AB,57.111,-116.5096,airport,geomet,MSC
BSNRD,Besnard,BSNRD,BSNRD,,SK-SPSA-WMB_BSNRD,Canada,SK,55.3006,-106.0983,airport,geomet,MSC
BTA,Blackstone Auto,BTA,BTA,,AB-MAF_BTA,Canada,AB,52.7743,-116.3313,airport,geomet,MSC
BTAP,Blood Tribe Ag. Project IMCIN,BTAP,BTAP,71517,AB-MAI_BTAP,Canada,AB,49.5592,-113.0638,airport,geomet,MSC
BUD,Buddy Lake,BUD,BUD,,ON-MNRF-AFFES_BUD,Canada,ON,47.5764,-84.3108,airport,geomet,MSC
BUFF,Buffalo AGCM,BUFF,BUFF,,AB-MAI_BUFF,Canada,AB,50.7981,-110.6858,airport,geomet,MSC
BUFFH,Buffalo Hills,BUFFH,BUFFH,,SK-SPSA-WMB_BUFFH,Canada,SK,55.9806,-109.2958,airport,geomet,MSC
BUL,Bull River near Wardner,BUL,BUL,,BC-Hydro_BUL,Canada,BC,49.49325556,-115.3639222,airport,geomet,MSC
BULS,Bull Springs AGCM,BULS,BULS,,AB-MAI_BULS,Canada,AB,50.3397,-110.4841,airport,geomet,MSC
BUN,Bunny Lake,BUN,BUN,,ON-MNRF-AFFES_BUN,Canada,ON,50.8005,-94.4752,airport,geomet,MSC
BUSB,Busby AGCM,BUSB,BUSB,71284,AB-MAI_BUSB,Canada,AB,53.9309,-113.9216,airport,geomet,MSC
BVL,Beaver Lake,BVL,BVL,,ON-MNRF-AFFES_BVL,Canada,ON,46.3387,-81.4748,airport,geomet,MSC
BZA,Brazeau Auto,BZA,BZA,,AB-MAF_BZA,Canada,AB,53.0386,-115.4358,airport,geomet,MSC
C1,Livingstone Gap Auto,C1,C1,,AB-MAF_C1,Canada,AB,49.8793,-114.3827,airport,geomet,MSC
C2,Castle Auto,C2,C2,,AB-MAF_C2,Canada,AB,49.3936,-114.3408,airport,geomet,MSC
C2B00882,Maligne,C2B00882,C2B00882,,PC-NRMB_C2B00882,Canada,AB,52.7244,-117.649567,airport,geomet,MSC
C2B01BF4,Lake Louise,C2B01BF4,C2B01BF4,,PC-NRMB_C2B01BF4,Canada,AB,51.428685,-116.185649,airport,geomet,MSC
C2B03D18,LLYK QD3,C2B03D18,C2B03D18,,PC-NRMB_C2B03D18,Canada,AB,52.0604,-117.045,airport,geomet,MSC
C2B04B88,Gergovia (GR QD),C2B04B88,C2B04B88,,PC-NRMB_C2B04B88,Canada,SK,49.165734,-107.430646,airport,geomet,MSC
C2B058FE,Ranger Creek,C2B058FE,C2B058FE,,PC-NRMB_C2B058FE,Canada,AB,52.5749,-117.7177,airport,geomet,MSC
C2B06D64,Lockhart's (GR QD2),C2B06D64,C2B06D64,,PC-NRMB_C2B06D64,Canada,SK,49.04,-106.89,airport,geomet,MSC
C2B07E12,Spruce River,C2B07E12,C2B07E12,,PC-NRMB_C2B07E12,Canada,SK,53.5859,-106.0636,airport,geomet,MSC
C2B08E96,PANP East,C2B08E96,C2B08E96,,PC-NRMB_C2B08E96,Canada,SK,54.1721,-105.9727,airport,geomet,MSC
C2B09DE0,Waskesiu,C2B09DE0,C2B09DE0,,PC-NRMB_C2B09DE0,Canada,SK,53.8816,-106.129,airport,geomet,MSC
C2B0A87A,Banff QD2,C2B0A87A,C2B0A87A,,PC-NRMB_C2B0A87A,Canada,AB,51.48216,-115.57722,airport,geomet,MSC
C2B0BB0C,Banff QD3,C2B0BB0C,C2B0BB0C,,PC-NRMB_C2B0BB0C,Canada,AB,51.191071,-115.56012,airport,geomet,MSC
C2B0CD9C,Deep Lake,C2B0CD9C,C2B0CD9C,,PC-NRMB_C2B0CD9C,Canada,MB,50.861,-100.8379,airport,geomet,MSC
C2B0DEEA,Jasper QD1,C2B0DEEA,C2B0DEEA,,PC-NRMB_C2B0DEEA,Canada,AB,52.9,-118.1,airport,geomet,MSC
C2B0EB70,Pine Lake,C2B0EB70,C2B0EB70,,PC-NRMB_C2B0EB70,Canada,AB,59.535306,-112.236806,airport,geomet,MSC
C2B0F806,QD,C2B0F806,C2B0F806,,PC-NRMB_C2B0F806,Canada,YT,60.6752,-137.4621,airport,geomet,MSC
C2B10A78,Tofino PCA,C2B10A78,C2B10A78,,PC-NRMB_C2B10A78,Canada,BC,49.0796,-125.766,airport,geomet,MSC
C2B1190E,Steele Lake,C2B1190E,C2B1190E,,PC-NRMB_C2B1190E,Canada,MB,58.2645278,-93.8066111,airport,geomet,MSC
C2B14972,Castle,C2B14972,C2B14972,,PC-NRMB_C2B14972,Canada,AB,51.279567,-115.956283,airport,geomet,MSC
C2B15A04,Riding Mountain QD 1,C2B15A04,C2B15A04,,PC-NRMB_C2B15A04,Canada,MB,50.655109,-99.943015,airport,geomet,MSC
C2B18C6C,EI QD,C2B18C6C,C2B18C6C,,PC-NRMB_C2B18C6C,Canada,SK,53.6459,-112.9056,airport,geomet,MSC
C2B191C8,Walker's QD,C2B191C8,C2B191C8,,PC-NRMB_C2B191C8,Canada,SK,49.043871,-107.230103,airport,geomet,MSC
C2B19F1A,Grassland Prescribed fire,C2B19F1A,C2B19F1A,,PC-NRMB_C2B19F1A,Canada,SK,49.242,-107.7377,airport,geomet,MSC
C2B1AA80,Gulf Islands QD1,C2B1AA80,C2B1AA80,,PC-NRMB_C2B1AA80,Canada,BC,48.7914,-123.2955,airport,geomet,MSC
C2B1B9F6,LM QD2,C2B1B9F6,C2B1B9F6,,PC-NRMB_C2B1B9F6,Canada,QC,46.68922,-73.04449,airport,geomet,MSC
C2B1D2C2,TN QD2,C2B1D2C2,C2B1D2C2,,PC-NRMB_C2B1D2C2,Canada,NL,48.4536,-54.1458,airport,geomet,MSC
C2B1DC10,White Bear,C2B1DC10,C2B1DC10,,PC-NRMB_C2B1DC10,Canada,NL,53.65377,-57.68929,airport,geomet,MSC
C3,Poll Haven Auto,C3,C3,,AB-MAF_C3,Canada,AB,49.0293,-113.5951,airport,geomet,MSC
C4,Blairmore Ranger Station Auto,C4,C4,,AB-MAF_C4,Canada,AB,49.6086,-114.4514,airport,geomet,MSC
C5,Cypress Hills,C5,C5,,AB-MAF_C5,Canada,AB,49.6356,-110.3296,airport,geomet,MSC
CA,Carmacks,CA,CA,,YT-DCS-WFM_CA,Canada,YT,62.084756,-136.291047,airport,geomet,MSC
CAA,Chinchaga Auto,CAA,CAA,,AB-MAF_CAA,Canada,AB,57.1117,-118.3333,airport,geomet,MSC
CAAB,ST ALBAN'S,CAAB,CAAB,73051,8400416,Canada,NL,47.85773,-55.861122,airport,geomet,MSC
CAAW,SHEARWATER RCS,CAAW,CAAW,71264,8205092,Canada,NS,44.63592,-63.51489,airport,geomet,MSC
CABB,BEDFORD BASIN,CABB,CABB,71329,8200573,Canada,NS,44.706111,-63.633333,airport,geomet,DND
CABF,BURGEO NL,CABF,CABF,71152,8400801,Canada,NL,47.61296,-57.610138,airport,geomet,MSC
CABH,WINTERLAND BRANCH HILL,CABH,CABH,73080,8404242,Canada,NL,47.136501,-55.326322,airport,geomet,MSC
CABR,BEDFORD RANGE,CABR,CABR,71325,8200574,Canada,NS,44.745547,-63.660246,airport,geomet,DND
